time,seconds_elapsed,z,y,x
1772810837763780600,0.304780517578125,-0.06824302673339844,0.02027665078639984,0.004393942654132843
1772810837783545000,0.324545166015625,-0.07782554626464844,0.022496920078992844,0.018631428480148315
1772810837803309600,0.3443095703125,-0.05656623840332031,0.0034676603972911835,0.011463919654488564
1772810837823074000,0.364073974609375,-0.061057090759277344,0.02490270882844925,-0.002786923199892044
1772810837842838500,0.383838623046875,-0.06824398040771484,0.008113238960504532,0.007070545107126236
1772810837862603000,0.40360302734375,-0.07992267608642578,0.021866053342819214,0.006490370258688927
1772810837882367500,0.423367431640625,-0.06584739685058594,0.01731204241514206,-0.0029692165553569794
1772810837902132000,0.443132080078125,-0.07752609252929688,0.017413482069969177,0.001779649406671524
1772810837921896400,0.462896484375,-0.061057090759277344,0.01258934661746025,-0.0004073604941368103
1772810837941661000,0.482660888671875,-0.07273483276367188,0.01489950716495514,0.0018345825374126434
1772810837961425400,0.50242529296875,-0.07752609252929688,0.005439300090074539,-0.005494911223649979
1772810837981190000,0.52218994140625,-0.07722663879394531,0.014832191169261932,0.01311095617711544
1772810838000953600,0.54195361328125,-0.07513141632080078,0.007715582847595215,0.0013927947729825974
1772810838020716500,0.561716552734375,-0.07063961029052734,0.012524206191301346,-0.010272650048136711
1772810838040479200,0.581479248046875,-0.06794452667236328,0.0029093846678733826,0.013888541609048843
1772810838060242200,0.6012421875,-0.07782649993896484,0.006025493144989014,0.029356397688388824
1772810838080005000,0.621005126953125,-0.07063961029052734,0.02275867387652397,0.0030105886980891228
1772810838099767800,0.640767822265625,-0.07303524017333984,0.005957260727882385,0.00041345320641994476
1772810838119530800,0.66053076171875,-0.07063961029052734,-0.0037599988281726837,0.03185329586267471
1772810838139293700,0.680293701171875,-0.07063961029052734,0.020004749298095703,0.007995540276169777
1772810838159056400,0.700056396484375,-0.07543182373046875,0.015178952366113663,-0.006526751443743706
1772810838178819300,0.7198193359375,-0.08022308349609375,-0.001673225313425064,0.012794073671102524
