time,seconds_elapsed,z,y,x
1772810205383029000,0.082029052734375,0,0,0
1772810205402429400,0.101429443359375,-0.16534185409545898,-0.07554292678833008,0.005640566349029541
1772810205412129500,0.111129638671875,0.042147159576416016,-0.15830373764038086,-0.22259162366390228
1772810205421829600,0.12082958984375,0.29357337951660156,-0.3704395294189453,-0.524431049823761
1772810205431529700,0.13052978515625,0.3700108528137207,-0.5832924842834473,-0.7273359894752502
1772810205441229800,0.140229736328125,0.4538440704345703,-0.8612570762634277,-0.8529804944992065
1772810205450930200,0.14993017578125,0.7714920043945312,-0.7995147705078125,-0.5656202435493469
1772810205460630300,0.15963037109375,0.016602516174316406,-1.523836612701416,-0.6689180135726929
1772810205470330400,0.169330322265625,-0.6196479797363281,-2.042026996612549,-0.9038349986076355
1772810205480030700,0.17903076171875,-0.6798067092895508,-1.4630370140075684,-0.6661010980606079
1772810205489730800,0.188730712890625,-0.2748274803161621,-0.4146151542663574,-0.4334721565246582
1772810205499431000,0.198430908203125,0.16329288482666016,0.34087324142456055,-0.5460320115089417
1772810205509131000,0.208131103515625,-0.037639617919921875,0.4534296989440918,-0.6196669340133667
1772810205518831400,0.217831298828125,-0.7666258811950684,0.1661548614501953,-0.41160792112350464
1772810205528531500,0.227531494140625,-1.4865837097167969,-0.04326963424682617,-0.30333957076072693
1772810205538231600,0.2372314453125,-2.0678911209106445,0.10630559921264648,-0.21140679717063904
1772810205547932000,0.246931884765625,-1.9318363666534424,0.347989559173584,-0.2704468369483948
1772810205557632000,0.256632080078125,-1.3377125263214111,-0.041567325592041016,-0.500289797782898
1772810205567332000,0.26633203125,-0.6019725799560547,-0.3206949234008789,-0.7994665503501892
1772810205577032400,0.276032470703125,-0.5934658050537109,0.10330438613891602,-0.811904788017273
1772810205586732500,0.285732666015625,-0.9330787658691406,0.19343852996826172,-0.43277159333229065
1772810205596432600,0.2954326171875,-0.8963680267333984,-0.43244171142578125,0.11898042261600494
1772810205606132700,0.3051328125,-0.7379560470581055,-1.029940128326416,0.776174783706665
1772810205615833000,0.3148330078125,-0.8131122589111328,-1.7718143463134766,1.4564685821533203
1772810205625533200,0.324533203125,-0.39635515213012695,-2.6555256843566895,1.0407456159591675
1772810205635233300,0.3342333984375,-0.21430730819702148,-1.8489136695861816,0.8398944139480591
1772810205644933400,0.343933349609375,-1.2366108894348145,-1.0923995971679688,0.28119319677352905
1772810205654633700,0.3536337890625,-1.7065715789794922,-0.8177909851074219,0.0036325454711914062
1772810205664333800,0.363333740234375,-1.8753225803375244,-1.066483974456787,0.019375383853912354
1772810205674034000,0.373033935546875,-1.3921680450439453,-1.40122652053833,0.18667739629745483
1772810205683734300,0.382734375,-0.8928847312927246,-1.4630012512207031,0.8626880645751953
1772810205693434400,0.392434326171875,-0.3598313331604004,-1.1333308219909668,1.4390788078308105
1772810205703134500,0.402134521484375,0.05918312072753906,-0.7171630859375,1.4518721103668213
1772810205712834800,0.411834716796875,0.7825970649719238,-0.3620028495788574,1.123421311378479
1772810205722535000,0.421534912109375,1.4601106643676758,-0.034610748291015625,0.6537157893180847
1772810205732235000,0.431235107421875,1.876845359802246,0.7305727005004883,0.4536251425743103
1772810205741935000,0.44093505859375,2.097341537475586,1.509490966796875,0.3808724880218506
1772810205751635500,0.450635498046875,2.179198741912842,2.3997626304626465,0.12176269292831421
1772810205761335600,0.46033544921875,1.801591396331787,3.014704704284668,0.018070578575134277
1772810205771035600,0.47003564453125,3.816133975982666,4.373576641082764,0.9519992470741272
1772810205780736000,0.479736083984375,7.044456958770752,5.827101230621338,1.5961692333221436
1772810205790436000,0.48943603515625,8.26282024383545,7.002218246459961,1.7582730054855347
1772810205800136200,0.49913623046875,9.688926696777344,8.146430969238281,1.6223387718200684
1772810205809836300,0.508836181640625,11.065485000610352,9.447465896606445,1.225555419921875
1772810205819536400,0.518536376953125,11.401969909667969,10.663034439086914,0.9668834209442139
1772810205829236700,0.52823681640625,10.724092483520508,12.048084259033203,0.756067156791687
1772810205838936800,0.537936767578125,10.299018859863281,13.60879135131836,0.6313676834106445
1772810205848637000,0.547636962890625,11.233901977539062,14.006112098693848,0.9740965366363525
1772810205858337300,0.557337158203125,12.772486686706543,13.606589317321777,0.8712730407714844
1772810205868037400,0.567037353515625,15.403873443603516,13.03186321258545,0.5867806673049927
1772810205877737500,0.576737548828125,17.704692840576172,12.288409233093262,-0.06676265597343445
1772810205887437800,0.586437744140625,18.44316864013672,11.780206680297852,-1.329535961151123
1772810205897138000,0.596137939453125,17.68262481689453,10.94326400756836,-2.684818744659424
1772810205906838000,0.605838134765625,15.854076385498047,10.031708717346191,-3.5597636699676514
1772810205916538400,0.615538330078125,13.571072578430176,8.931995391845703,-3.6416778564453125
1772810205926238500,0.625238525390625,10.776450157165527,7.319567680358887,-3.2356367111206055
1772810205935938600,0.6349384765625,7.423251152038574,5.734744071960449,-2.6657512187957764
1772810205945638700,0.644638671875,3.7373785972595215,4.301064491271973,-1.9366719722747803
1772810205955339000,0.654339111328125,0.3777194023132324,2.953789710998535,-1.3512632846832275
1772810205965039000,0.6640390625,-1.6542878150939941,1.432143211364746,-0.9058892130851746
1772810205974739200,0.6737392578125,-2.561767101287842,-0.6396827697753906,-0.2924557328224182
1772810205984439300,0.683439208984375,-2.782252788543701,-3.0226192474365234,0.4777904748916626
1772810205994139600,0.6931396484375,-2.6008620262145996,-5.221302509307861,1.133884072303772
1772810206003839700,0.70283984375,-2.3873300552368164,-6.768567085266113,1.5425206422805786
1772810206013539800,0.712539794921875,-2.370504379272461,-8.029009819030762,1.8358697891235352
1772810206023240000,0.722239990234375,-2.2239770889282227,-9.663171768188477,2.2846598625183105
1772810206032940300,0.731940185546875,-2.4812068939208984,-11.726126670837402,2.7312448024749756
