time,seconds_elapsed,z,y,x
1772811898124832300,0.099832275390625,0.621783971786499,-0.6808851361274719,-0.06223184987902641
1772811898134533000,0.109533203125,0.7241038084030151,-0.6026944518089294,-0.4266127049922943
1772811898153934800,0.128934814453125,1.4033855199813843,-0.20563235878944397,-1.296789526939392
1772811898163635700,0.1386357421875,1.7384448051452637,-0.4906007647514343,-1.7711260318756104
1772811898173336600,0.148336669921875,2.030438184738159,-0.8226057887077332,-2.119929790496826
1772811898183037400,0.158037353515625,2.1993422508239746,-1.0944405794143677,-2.331594467163086
1772811898192738300,0.16773828125,2.2182791233062744,-0.9328668713569641,-2.233856201171875
1772811898202439200,0.177439208984375,2.088775873184204,-0.43317949771881104,-1.806250810623169
1772811898212140000,0.18714013671875,1.8435134887695312,0.1443931609392166,-1.1651482582092285
1772811898221841000,0.1968408203125,1.4598904848098755,0.5176315307617188,-0.49655669927597046
1772811898231541800,0.206541748046875,0.9443206191062927,0.7296016216278076,0.11736239492893219
1772811898241242600,0.21624267578125,0.4846448302268982,0.9153045415878296,0.5345830321311951
1772811898250943500,0.225943603515625,0.18226677179336548,0.502970814704895,0.6958513259887695
1772811898260644400,0.235644287109375,0.00847574882209301,-0.22762349247932434,0.7065414786338806
1772811898270345200,0.24534521484375,-0.038560837507247925,-1.0990221500396729,0.5581013560295105
1772811898280046000,0.255046142578125,0.05459604039788246,-2.033339738845825,0.2801578640937805
1772811898289747000,0.264746826171875,0.23999349772930145,-2.8503713607788086,-0.019471315667033195
1772811898299447800,0.27444775390625,0.4791470468044281,-3.159163475036621,-0.376827210187912
1772811898309148700,0.284148681640625,0.6233111619949341,-1.5205187797546387,-1.1559852361679077
1772811898318849500,0.293849609375,0.7580068111419678,0.36796966195106506,-1.4467568397521973
1772811898328550400,0.30355029296875,1.0127373933792114,1.621769666671753,-1.3447424173355103
1772811898338251300,0.313251220703125,1.243338942527771,2.2973861694335938,-1.1807252168655396
1772811898347952000,0.3229521484375,1.429347276687622,2.164522886276245,-1.1058943271636963
1772811898357653000,0.332653076171875,1.4391210079193115,1.9189553260803223,-1.1138355731964111
1772811898367353900,0.342353759765625,1.1966077089309692,1.6046653985977173,-1.177976369857788
1772811898377054700,0.3520546875,0.7577013969421387,1.0677152872085571,-1.3645955324172974
1772811898386755600,0.361755615234375,0.35391977429389954,0.2720639109611511,-1.5985567569732666
1772811898396456400,0.37145654296875,0.17951788008213043,-0.6243801712989807,-1.714010238647461
1772811898406157300,0.3811572265625,0.30718863010406494,-1.4979168176651,-1.5985567569732666
1772811898415858200,0.390858154296875,0.7680860757827759,-2.262108564376831,-1.2607485055923462
1772811898425559000,0.40055908203125,1.3468804359436035,-2.4417028427124023,-0.734183132648468
1772811898435260000,0.410260009765625,1.7381393909454346,-2.060828685760498,-0.12881611287593842
1772811898444960800,0.419960693359375,1.8025856018066406,-1.7725005149841309,0.29970553517341614
1772811898454661600,0.42966162109375,1.6046653985977173,-1.8323652744293213,0.474718302488327
1772811898464362500,0.439362548828125,1.4140756130218506,-2.0428082942962646,0.5654317140579224
1772811898474063400,0.4490634765625,1.3862812519073486,-2.354654550552368,0.6292670965194702
1772811898483764200,0.45876416015625,1.4925717115402222,-2.836932420730591,0.6735547780990601
1772811898493465000,0.468465087890625,1.6953787803649902,-3.441383123397827,0.7923679947853088
1772811898503166000,0.478166015625,1.9403356313705444,-4.136241912841797,1.124372959136963
1772811898512866800,0.48786669921875,2.167271852493286,-4.8338494300842285,1.6839251518249512
1772811898522567700,0.497567626953125,2.2210280895233154,-5.45876407623291,1.9691989421844482
1772811898532268500,0.5072685546875,2.253403902053833,-5.602928161621094,1.9047527313232422
1772811898541969400,0.516969482421875,2.3199880123138428,-4.669832229614258,1.7285182476043701
1772811898551670300,0.526670166015625,2.2210280895233154,-2.927340269088745,1.581605315208435
1772811898561371100,0.53637109375,2.0249404907226562,-1.0040326118469238,1.3635265827178955
1772811898571072000,0.546072021484375,1.7531055212020874,0.4935023784637451,0.8638391494750977
1772811898580772900,0.55577294921875,1.287015676498413,1.4913500547409058,0.16165009140968323
1772811898590473700,0.5654736328125,0.7231875658035278,2.1290929317474365,-0.565889835357666
1772811898600174600,0.575174560546875,0.27511823177337646,2.518824577331543,-1.2048543691635132
1772811898609875500,0.58487548828125,-0.034895651042461395,2.672762393951416,-1.6672790050506592
1772811898619576300,0.594576416015625,-0.25327980518341064,2.6593234539031982,-1.8740568161010742
1772811898629277200,0.604277099609375,-0.3635408878326416,2.5093562602996826,-1.808083415031433
1772811898638978000,0.61397802734375,-0.358348548412323,2.3111305236816406,-1.4980695247650146
1772811898648679000,0.623678955078125,-0.2957349121570587,2.202702045440674,-1.1010074615478516
1772811898658379800,0.6333798828125,-0.1320231556892395,1.9950079917907715,-0.6767618060112
1772811898668080600,0.64308056640625,0.12576179206371307,1.8370994329452515,-0.0023671009112149477
1772811898677781500,0.652781494140625,0.279394268989563,1.8407646417617798,0.7755692005157471
1772811898687482400,0.662482421875,0.32765260338783264,1.6907973289489746,1.386128544807434
1772811898697183200,0.672183349609375,0.2876409590244293,1.3306925296783447,1.728212833404541
1772811898706884000,0.681884033203125,0.16882775723934174,0.907974123954773,1.9093341827392578
1772811898716585000,0.6915849609375,0.008781181648373604,0.5072468519210815,2.022038698196411
1772811898726285800,0.701285888671875,-0.15981750190258026,0.13370302319526672,2.1038947105407715
1772811898735986700,0.710986572265625,-0.3000109791755676,-0.1476002037525177,2.1463496685028076
1772811898745687600,0.7206875,-0.37148213386535645,-0.3061196208000183,2.1203880310058594
1772811898755388400,0.730388427734375,-0.3730092942714691,-0.4004982113838196,2.0202062129974365
1772811898765089300,0.74008935546875,-0.3369682729244232,-0.4365392327308655,1.8671845197677612
1772811898774790100,0.7497900390625,-0.29481860995292664,-0.3986656367778778,1.6842305660247803
1772811898784491000,0.759490966796875,-0.2541961073875427,-0.2975675165653229,1.4808125495910645
1772811898794192000,0.76919189453125,-0.2248746007680893,-0.1885281354188919,1.2749511003494263
1772811898803892700,0.778892822265625,-0.22243113815784454,-0.09231694042682648,1.091386318206787
1772811898813593600,0.788593505859375,-0.2654971182346344,-0.01565340906381607,0.95149827003479
1772811898823294500,0.79829443359375,-0.35559967160224915,0.05001455545425415,0.8464295268058777
1772811898832995300,0.807995361328125,-0.4802160859107971,0.09460768103599548,0.7581595778465271
1772811898842696200,0.8176962890625,-0.6207149624824524,0.12667807936668396,0.6677515506744385
1772811898852396800,0.827396728515625,-0.7514400482177734,0.1556941568851471,0.581314206123352
1772811898862098000,0.837097900390625,-0.8497892618179321,0.19509494304656982,0.5128973126411438
1772811898871798800,0.846798828125,-0.8980475664138794,0.28092142939567566,0.4774671792984009
1772811898881499600,0.856499755859375,-0.9105703234672546,0.42080947756767273,0.48510298132896423
1772811898891200500,0.866200439453125,-0.8898009061813354,0.5845212340354919,0.5309178233146667
1772811898900901400,0.8759013671875,-0.8452077507972717,0.7409026026725769,0.5965858101844788
1772811898910602200,0.885602294921875,-0.7847321629524231,0.9299652576446533,0.6888263821601868
1772811898920302800,0.895302734375,-0.7227293848991394,1.1168898344039917,0.8143591284751892
1772811898930004000,0.90500390625,-0.6747764945030212,1.2372303009033203,0.9047670960426331
1772811898939704800,0.914704833984375,-0.6430115103721619,1.103756308555603,0.876667320728302
1772811898949405400,0.924405517578125,-0.5944477915763855,0.6110938787460327,0.6811906099319458
1772811898959106300,0.934106201171875,-0.47380200028419495,-0.2713003158569336,0.2868773639202118
1772811898968807400,0.943807373046875,-0.3375791609287262,-1.4805071353912354,-0.36216646432876587
1772811898978508300,0.95350830078125,-0.32414013147354126,-2.898629665374756,-1.2271510362625122
1772811898988209000,0.963208984375,-0.525420069694519,-4.232452869415283,-2.172769546508789
1772811898997910000,0.972909912109375,-0.7642682194709778,-4.9007391929626465,-3.133660078048706
1772811899007611000,0.98261083984375,-0.8613957166671753,-4.571483135223389,-4.024911880493164
1772811899017311500,0.9923115234375,-0.8568142056465149,-2.940168619155884,-4.523682594299316
1772811899027012400,1.002012451171875,-0.7526617646217346,0.17371466755867004,-4.419530391693115
1772811899036713500,1.01171337890625,-0.4154644012451172,3.609218120574951,-3.9173994064331055
1772811899046414300,1.021414306640625,0.12606722116470337,5.93111515045166,-3.329136610031128
1772811899056115000,1.031114990234375,0.6272817850112915,6.842831134796143,-2.8758749961853027
1772811899065815800,1.04081591796875,0.9534835815429688,6.379795551300049,-2.544480800628662
1772811899075517000,1.050516845703125,1.1685079336166382,4.877373695373535,-2.2072834968566895
1772811899085217500,1.060217529296875,1.3954442739486694,3.0157630443573,-1.761963129043579
1772811899094918400,1.06991845703125,1.6590323448181152,1.299538493156433,-1.2387573719024658
1772811899104619500,1.07961962890625,1.878943681716919,-0.07429642975330353,-0.7176897525787354
1772811899114320100,1.089320068359375,1.990731954574585,-1.042211651802063,-0.24518585205078125
1772811899124021000,1.09902099609375,1.9415572881698608,-1.5364012718200684,0.1375209391117096
1772811899133721900,1.108721923828125,1.740582823753357,-1.6173408031463623,0.3879754841327667
1772811899143423000,1.118423095703125,1.4455351829528809,-1.4426335096359253,0.4814378023147583
1772811899153123600,1.12812353515625,1.1449897289276123,-1.0513746738433838,0.4719693958759308
1772811899162824400,1.137824462890625,0.8792635202407837,-0.5095375776290894,0.4038579761981964
1772811899172525300,1.147525390625,0.6648499369621277,0.03474293276667595,0.29817837476730347
1772811899182226200,1.15722607421875,0.49716755747795105,0.46662431955337524,0.19708025455474854
1772811899191927000,1.166927001953125,0.3801869750022888,0.7491493225097656,0.1576794683933258
1772811899201628000,1.1766279296875,0.32734715938568115,0.8765146136283875,0.22120940685272217
1772811899211328800,1.186328857421875,0.3343721032142639,0.8206204771995544,0.3946950137615204
