time,seconds_elapsed,z,y,x
1772811342987600000,0.165599853515625,0.5348954200744629,0.6078659892082214,-0.5709812641143799
1772811342997481000,0.17548095703125,0.6355628371238708,1.163933515548706,-0.6045370697975159
1772811343007362000,0.185362060546875,0.8629966378211975,2.007622241973877,-0.33063116669654846
1772811343017243000,0.195242919921875,1.1431609392166138,2.0651464462280273,-0.150068998336792
1772811343027124000,0.2051240234375,1.382845163345337,1.4845778942108154,-0.410525918006897
1772811343037005000,0.215005126953125,1.4845778942108154,0.9370324015617371,-0.8270439505577087
1772811343046886000,0.224885986328125,1.4302494525909424,0.4262385666370392,-1.1599388122558594
1772811343056767000,0.23476708984375,1.2821778059005737,-0.248605877161026,-1.4177325963974
1772811343066648000,0.24464794921875,1.0851041078567505,-1.085370421409607,-1.648362159729004
1772811343076529200,0.254529052734375,0.8475502729415894,-2.282726526260376,-1.8720674514770508
1772811343086410000,0.264409912109375,0.538091242313385,-3.775160789489746,-2.0808591842651367
1772811343096291000,0.274291015625,0.13648688793182373,-4.597011566162109,-2.2497034072875977
1772811343106172200,0.284172119140625,-0.1681784838438034,-5.179178237915039,-2.267812967300415
1772811343116053000,0.294052978515625,-0.13835109770298004,-5.44442892074585,-1.8971011638641357
1772811343125934000,0.30393408203125,0.17696690559387207,-4.945352554321289,-1.3713936805725098
1772811343135815200,0.313815185546875,0.6984133720397949,-4.112316608428955,-0.8542081713676453
1772811343145696000,0.323696044921875,1.288569450378418,-3.3921985626220703,-0.5170522928237915
1772811343155577000,0.3335771484375,1.8994979858398438,-2.8952531814575195,-0.3748396039009094
1772811343165458200,0.343458251953125,2.5445151329040527,-2.594316244125366,-0.3902859091758728
1772811343175339300,0.35333935546875,3.0606353282928467,-2.683798313140869,-0.5362270474433899
1772811343185220000,0.36322021484375,3.451054334640503,-3.0481183528900146,-0.7024081349372864
1772811343195101200,0.37310107421875,3.777557611465454,-3.358110189437866,-0.8494145274162292
1772811343204982300,0.382982177734375,3.7903406620025635,-3.4108407497406006,-0.9470192790031433
1772811343214863000,0.392863037109375,3.485142707824707,-3.1269478797912598,-1.0263813734054565
1772811343224744200,0.402744140625,3.0276122093200684,-2.5628907680511475,-1.1052109003067017
1772811343234625300,0.412625244140625,2.607365608215332,-1.7772589921951294,-1.2191940546035767
1772811343244506000,0.422506103515625,2.424672842025757,-1.2302461862564087,-1.2506194114685059
1772811343254387200,0.43238720703125,2.434260368347168,-1.2318440675735474,-1.066328763961792
1772811343264268300,0.442268310546875,2.5162856578826904,-1.5104105472564697,-0.8932234644889832
1772811343274149000,0.452149169921875,2.6350624561309814,-1.791640043258667,-0.830905556678772
1772811343284030200,0.4620302734375,2.7080330848693848,-1.7735306024551392,-1.0263813734054565
1772811343293911300,0.471911376953125,2.656367778778076,-1.4475599527359009,-1.5371752977371216
1772811343303792400,0.48179248046875,2.572744607925415,-1.0022798776626587,-2.1805944442749023
1772811343313673200,0.491673095703125,2.469413995742798,-0.5394228100776672,-2.7441189289093018
1772811343323554300,0.50155419921875,2.3335928916931152,-0.4233090877532959,-2.9624979496002197
1772811343333435400,0.511435302734375,2.1732707023620605,-0.7759113311767578,-2.8703525066375732
